17.081600,15.219200,13.472000,11.840000,10.323200,8.921600,7.635200,6.464000,5.408000,4.467200,3.641600,2.931200,2.336000,1.856000,1.491200,1.241600,1.107200,1.088000,1.184000,1.395200,1.721600,2.163200,2.720000,3.392000,4.179200,5.081600
17.638400,15.776000,14.028800,12.396800,10.880000,9.478400,8.192000,7.020800,5.964800,5.024000,4.198400,3.488000,2.892800,2.412800,2.048000,1.798400,1.664000,1.644800,1.740800,1.952000,2.278400,2.720000,3.276800,3.948800,4.736000,5.638400
18.310400,16.448000,14.700800,13.068800,11.552000,10.150400,8.864000,7.692800,6.636800,5.696000,4.870400,4.160000,3.564800,3.084800,2.720000,2.470400,2.336000,2.316800,2.412800,2.624000,2.950400,3.392000,3.948800,4.620800,5.408000,6.310400
19.097600,17.235200,15.488000,13.856000,12.339200,10.937600,9.651200,8.480000,7.424000,6.483200,5.657600,4.947200,4.352000,3.872000,3.507200,3.257600,3.123200,3.104000,3.200000,3.411200,3.737600,4.179200,4.736000,5.408000,6.195200,7.097600
20.000000,18.137600,16.390400,14.758400,13.241600,11.840000,10.553600,9.382400,8.326400,7.385600,6.560000,5.849600,5.254400,4.774400,4.409600,4.160000,4.025600,4.006400,4.102400,4.313600,4.640000,5.081600,5.638400,6.310400,7.097600,8.000000

-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000,-8.000000
-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000,-7.520000
-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000,-7.040000
-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000,-6.560000
-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000,-6.080000
-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000,-5.600000
-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000,-5.120000
-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000,-4.640000
-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000,-4.160000
-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000,-3.680000
-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000,-3.200000
-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000,-2.720000
-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000,-2.240000
-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000,-1.760000
-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000,-1.280000
-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000,-0.800000
-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000,-0.320000
0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000,0.160000
0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000,0.640000
